organization,top 3 repo,languages,ros_repos,name_parts,total_repos,mean_repo_stars,stars_count,active_repos,mean_half_year_commits,last_commit_days_ago_mean,is_active,num_topics,tag_density,topics_total,parsed_languages,num_languages,description,description_length,has_description,days_since_last_commit,avg_commits_per_month,recent_commit_score,activity_score,description_density,topics_per_language,cluster,company_type
apolloauto,"['apollo', 'apollo-platform', 'apollo-kernel', 'apollo-contrib', 'Apollo-1000-questions']","['JavaScript', 'Makefile', 'MDX', 'C++', 'CMake', 'HTML', 'Less', 'Awk', 'Handlebars', 'CSS', 'SCSS', 'M', 'TeX', 'EmberScript', 'GLSL', 'Common Lisp', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Roff', 'Assembly', 'Dockerfile', 'Smarty', 'Elixir', 'TypeScript', 'C', 'Starlark', 'Vim Script', 'Batchfile']",[],"['apollo', 'kernel', 'apollo', 'platform', 'apollo', 'apollo', 'contrib', 'application', 'demo', 'application', 'urban', 'pnc', 'competition', 'application', 'pnc', 'application', 'perception', 'application', 'core', 'application', 'core', 'arm', 'apollo', 'model', 'yolox', 'apollo', 'model', 'yolo3d', 'apollo', 'model', 'centerpoint', 'apollo', 'model', 'radar4d', 'Apollo', '1000', 'questions', 'Apollo', 'Vision', 'Net', 'Apollo', 'Vision', 'Net', 'Deployment']",18.0,1492.3333333333333,26862.0,5.0,2.6666666666666665,683.7777777777778,False,0.3888888888888889,0.3888888888888889,7.0,"{'Shell', 'Starlark', 'C++', '%', 'C', 'Python'}",6.0,An open autonomous driving platform,35,1,132.0,0.4444444444444444,0.0075187969924812,0.0033416875522138,5.0,1.0,3,high_potential
apple,"['turicreate', 'darwin-xnu', 'swift-protobuf', 'coremltools', 'cups']","['JavaScript', 'Yacc', 'Makefile', 'Lex', 'C++', 'Lua', 'CMake', 'HTML', 'Emacs Lisp', 'Fortran', 'Rust', 'Ruby', 'Cool', 'Awk', 'CSS', 'LLVM', 'Mercury', 'SCSS', 'DTrace', 'M', 'Objective-C++', 'D', 'Cython', 'Perl', 'SmPL', 'Shell', 'Cuda', 'MATLAB', 'Mustache', 'M4', 'Python', 'OCaml', 'RenderScript', 'Mathematica', 'Objective-C', 'Roff', 'TSQL', 'Assembly', 'PLSQL', 'Dockerfile', 'Go', 'Swift', 'SQLPL', 'Logos', 'AppleScript', 'PostScript', 'DIGITAL Command Language', 'Pawn', 'Forth', 'C', 'C#', 'PLpgSQL', 'Vim Script', 'Batchfile']",[],"['cups', 'swift', 'lldb', 'swift', 'llvm', 'swift', 'clang', 'example', 'package', 'playingcard', 'example', 'package', 'fisheryates', 'example', 'package', 'deckofplayingcards', 'example', 'package', 'dealer', 'swift', '3', 'api', 'guidelines', 'review', 'swift', 'internals', 'fstools', 'swift', 'compiler', 'rt', 'swift', 'xcode', 'playground', 'support', 'ccs', 'caldavclientlibrary', 'ccs', 'caldavtester', 'ccs', 'calendarserver', 'ccs', 'pyosxframeworks', 'ccs', 'pycalendar', 'ccs', 'pykerberos', 'ccs', 'pyopendirectory', 'ccs', 'pysecuretransport', 'ccs', 'twistedextensions', 'swift', 'protobuf', 'swift', 'protobuf', 'plugin', 'swift', 'protobuf', 'test', 'conformance', 'darwin', 'xnu', 'darwin', 'libpthread', 'darwin', 'libplatform', 'coremltools', 'turicreate']",30.0,1324.7666666666669,39743.0,2.0,3.4,1674.5,True,0.5333333333333333,0.5333333333333333,16.0,"{'Swift', 'HTML', 'C++', '%', 'C', 'Python', 'LLVM'}",7.0,,0,0,70.0,0.5666666666666667,0.0140845070422535,0.0079812206572769,0.0,2.0,3,high_potential
Aptiv-WLL,"['dbc-interface', 'search-trie', 'messaging-libraries', 'remote-logging', 'conversions']","['Python', 'C#', 'Smalltalk']",[],"['messaging', 'libraries', 'dbc', 'interface', 'remote', 'logging', 'search', 'trie', 'conversions', 'generic', 'messaging']",6.0,8.0,48.0,0.0,0.0,2438.6666666666665,False,3.333333333333333,3.333333333333333,20.0,"{'%', 'C#'}",2.0,A repository for open source projects developed by the Aptiv West Lafayette Verification Lab.,93,1,2233.0,0.0,0.0004476275738585,0.0,31.0,6.666666666666667,2,niche_tech
arminstitute,"['industrial_payload_manager', 'motoman_experimental']","['Python', 'CMake', 'Shell', 'C++']",[],"['industrial', 'payload', 'manager', 'motoman', 'experimental']",2.0,2.0,4.0,0.0,0.0,2376.5,False,0.0,0.0,0.0,"{'C++', 'Python'}",2.0,,0,0,2274.0,0.0,0.0004395604395604,0.0,0.0,0.0,0,archived
ARTI-Robots,"['mapping_dataset_styria', 'gazebo_utils', 'gazebo_worlds', 'stanley_control_path_follower', 'gazebo_ros_pkgs']","['Shell', 'Python', 'Makefile', 'Meson', 'C++', 'Objective-C', 'C', 'CMake', 'EmberScript', 'Assembly', 'HTML', 'GLSL', 'Batchfile']","['gazebo_ros_pkgs', 'stage_ros', 'Livox-SDK-ROS', 'stage_ros2']","['rqt', 'launch', 'analyzer', 'vesc', 'base', 'control', 'ackermann', 'drive', 'teleop', 'rqt', 'robot', 'steering', 'scan', 'tools', 'gazebo', 'ros', 'pkgs', 'bloom', 'gazebo', 'worlds', 'stage', 'ros', 'kalman', 'bldc', 'Livox', 'SDK', 'ROS', 'base', 'control', 'vesc', 'gazebo', 'utils', 'chasi', 'tinynurbs', 'mapping', 'dataset', 'styria', 'sick', 'tim', 'etl', 'arti', 'navigation', 'arti', 'move', 'base', 'arti', 'move', 'base', 'tutorials', 'stanley', 'control', 'path', 'follower', 'pepperl', 'fuchs', 'teb', 'local', 'planner', 'elasticlient', 'can', 'fuse', 'stage', 'ros2']",30.0,1.4666666666666666,44.0,2.0,0.3666666666666666,1366.9666666666667,False,0.1,0.1,3.0,"{'C++', 'CMake', 'Python', 'C'}",4.0,Autonomy For Robots,19,1,146.0,0.0611111111111111,0.0068027210884353,0.0004157218442932,3.8,0.6,2,niche_tech
Artisense-ai,"['GN-Net-Benchmark', 'libartipy']",['Python'],[],"['GN', 'Net', 'Benchmark', 'libartipy']",2.0,33.0,66.0,0.0,0.0,1667.5,False,2.0,2.0,4.0,{'Python'},1.0,,0,0,1427.0,0.0,0.0007002801120448,0.0,0.0,2.0,0,archived
ascentai,"['diy-gym', 'mdn_pyro', 'flatlands-gym', 'Mask_RCNN', 'Realtime_Multi-Person_Pose_Estimation']","['PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Rust', 'CSS', 'M', 'Objective-C++', 'Jupyter Notebook', 'Nix', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Dockerfile', 'Protocol Buffer', 'C', 'C#', 'JSONiq']","['ROSIntegration', 'ROSIntegrationVision', 'rsync_ros']","['caffe', 'rtpose', 'Realtime_Multi', 'Person_Pose_Estimation', 'Mask', 'RCNN', 'flatlands', 'gym', 'UNIT', 'pytorch', 'nec', 'coach', 'pacmod3', 'novatel', 'gps', 'driver', 'inverse', 'rl', 'rpclib', 'ROS', 'Integration', 'ROS', 'Integration', 'Vision', 'boson_camera', '1', 'pybind11', 'mdn', 'pyro', 'tensorboard', 'X', 'diy', 'gym', 'U', 'Robo', 'Sim', 'grid', 'map', 'baselines', 'UROS', 'Bridge', 'Pangolin', 'robotiq', 'RGAN', 'ur', 'modern', 'driver', 'mk', 'Rust', 'Crate', 'rsync', 'ros', 'python', 'bluezero', 'pi', 'bluetooth']",40.0,1.05,42.0,0.0,0.0,2127.5,False,0.25,0.25,10.0,"{'Shell', 'Jupyter Notebook', 'C++', '%', 'C', 'Rust', 'Python'}",7.0,Ascent Robotics creates AI solutions for the next-generation of industry automation.,84,1,458.0,0.0,0.0021786492374727,0.0,10.5,1.25,2,niche_tech
asimovo-platform,"['docs', 'openmeter', 'wetty', '.github', 'metering-client']","['JavaScript', 'Procfile', 'Makefile', 'Just', 'C++', 'CMake', 'HTML', 'Ruby', 'CSS', 'SCSS', 'HCL', 'Jupyter Notebook', 'Nix', 'Shell', 'Python', 'Dockerfile', 'Go', 'Smarty', 'TypeScript', 'C', 'Batchfile']",['synapse_ros'],"['docs', 'wetty', '.github', 'metering', 'client', 'HIL', 'husarion', 'rosbot', 'b3rb', 'simulator', 'dream', 'world', 'synapse', 'msgs', 'synapse', 'ros', 'synapse', 'protobuf', 'synapse', 'tinyframe', 'electrode', 'cerebri', 'nxp', 'cup', 'vision', 'k3s', 'openmeter', 'stella', 'arm', 'moveit', 'flannel']",18.0,0.1111111111111111,2.0,4.0,7.222222222222222,385.94444444444446,False,0.0,0.0,0.0,"{'CMake', 'Go', '%', 'C++', 'TypeScript', 'C', 'Python'}",7.0,,0,0,186.0,1.2037037037037035,0.0053475935828877,0.006436918201624,0.0,0.0,0,archived
atlasroboticsinc,"['studio', 'micro_ros_platformio']","['JavaScript', 'Nearley', 'Python', 'C++', 'TypeScript', 'C', 'CMake', 'Dockerfile', 'CSS']",['micro_ros_platformio'],"['studio', 'micro', 'ros', 'platformio']",2.0,0.0,0.0,0.0,0.0,719.0,False,0.0,0.0,0.0,"{'TypeScript', 'Python'}",2.0,,0,0,427.0,0.0,0.0023364485981308,0.0,0.0,0.0,0,archived
AuroAi,"['carla_apollo_bridge', 'apollo_ros_bridge', 'learning-to-drive', 'auro_lidar', 'apollo']","['JavaScript', 'Makefile', 'C++', 'CMake', 'HTML', 'CSS', 'Java', 'SourcePawn', 'Prolog', 'QMake', 'EmberScript', 'GLSL', 'Shell', 'Cuda', 'MATLAB', 'Python', 'GDB', 'Assembly', 'PHP', 'Dockerfile', 'Smarty', 'C', 'C#', 'ShaderLab', 'Batchfile']","['ros_dcdc_usb', 'ros-system-monitor', 'ros_canopen', 'docker-ros-gpu-base', 'apollo_ros_bridge']","['auro', 'lidar', 'but', 'velodyne', 'Autoware', 'velodyne', 'pointgrey', 'camera', 'driver', 'vectornav', 'velodyne', 'puck', 'rospack', 'rqt', 'dep', 'ackermann', 'drive', 'teleop', 'ros', 'dcdc', 'usb', 'ros', 'system', 'monitor', 'simulator', 'art', 'ros', 'canopen', 'rviz', 'satellite', 'Air', 'Sim', 'docker', 'ros', 'gpu', 'base', 'Lanelet2', 'scenario', 'runner', 'apollo', 'ros', 'bridge', 'spconv', 'carla', 'ue4', 'docker', 'apollo', 'deepo', 'docker', 'pytorch', 'docker', 'tensorflow', 'carla', 'apollo', 'bridge', 'learning', 'to', 'drive']",29.0,10.379310344827584,301.0,0.0,0.0,2588.620689655173,False,0.1379310344827586,0.1379310344827586,4.0,"{'Shell', 'Dockerfile', 'C++', '%', 'C#', 'Python'}",6.0,"The Self-Driving Shuttle for travel within university campuses, corporate parks, and residential communities.",109,1,1698.0,0.0,0.0005885815185403,0.0,15.571428571428571,0.5714285714285714,2,niche_tech
Auterion,"['Flight_Control_Prototyping_Scripts', 'ecl_ekf_analysis', 'system_monitor_ros', 'mavlink-testing-suite', 'mavlink']","['JavaScript', 'PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'Rust', 'CSS', 'Java', 'Objective-C++', 'QMake', 'Pascal', 'Shell', 'MATLAB', 'M4', 'Python', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'Go', 'NSIS', 'TypeScript', 'C', 'QML', 'Batchfile']","['system_monitor_ros', 'struct_core_ros']","['Bootloader', 'snap', 'gstreamer', 'mavlink', 'router', 'rules', 'protobuf', 'mavlink', 'c', 'library', 'v2', 'Flight', 'Control', 'Prototyping', 'Scripts', 'rfcs', 'mv', 'bluefox2', 'camera', 'vio', 'utils', 'VINS', 'Mono', 'px4', 'ulog', 'rs', 'system', 'monitor', 'ros', 'mavlink', 'testing', 'suite', 'ecl', 'ekf', 'analysis', 'Plot', 'Juggler', 'thrust', 'bench', 'data', 'struct', 'core', 'ros', 'containers', 'rviz', 'textured', 'quads', 'rosbag', 'player', 'struct', 'core', 'identification', 'qgroundcontrol', 'v4l2rtspserver', 'android', 'openssl', 'breakpad', 'libuavcan', 'aws', 's3', 'proxy', 'undocker', 'checkout']",30.0,3.333333333333333,100.0,3.0,2.533333333333333,1710.8,True,0.3333333333333333,0.3333333333333333,10.0,"{'Shell', 'CMake', 'Go', '%', 'C++', 'TypeScript', 'C', 'Rust', 'Python'}",9.0,,0,0,70.0,0.4222222222222222,0.0140845070422535,0.0059467918622848,0.0,1.0,0,archived
autocore-ai,"['MapToolbox', 'AutowareAuto', 'autocore_pcu_doc', 'SDV', 'AutowareArchitectureProposal.proj']","['Shell', 'JavaScript', 'Cuda', 'Python', 'CSS', 'Objective-C', 'C++', 'Jupyter Notebook', 'C', 'CMake', 'C#', 'Assembly', 'HTML', 'Rust', 'Dockerfile', 'Batchfile']",[],"['Map', 'Toolbox', 'autocore', 'pcu', 'doc', 'pcu', 'mcu', 'hal', 'sim', 'vehicle', 'model', 'sim', 'vehicle', 'control', 'sim', 'sensor', 'sim', 'scene', 'sim', 'autoware', 'io', 'Autoware', 'Architecture', 'Proposal.proj', 'ats', 'img', 'env', 'ats', 'img', 'exe', 'ATS', 'ats', 'report', 'ats', 'script', 'SDV', 'ats', 'img', 'ros1', 'ats', 'img', 'data', 'sdv', 'platform', 'doc', 'Cloud', 'Viewer', 'RSU', 'ats', 'img', 'src', 'Autoware', 'Architecture', 'Proposal.iv', 'autoware', 'launcher.ac.universe', 'sensor', 'description.ac.universe', 'zenoh', 'zenoh', 'plugin', 'dds', 'cyclors', 'Autoware', 'Auto', 'autocore', 'rosdep', 'yaml', 'scenario', 'simulator', 'v2']",43.0,9.813953488372093,422.0,1.0,0.0697674418604651,1348.906976744186,False,0.1395348837209302,0.1395348837209302,6.0,"{'Shell', 'Dockerfile', 'CMake', 'HTML', '%', 'C++', 'C#', 'C', 'Rust', 'Python'}",10.0,,0,0,151.0,0.0116279069767441,0.006578947368421,7.649938800489595e-05,0.0,0.5454545454545454,0,archived
astuff,"['kvaser_interface', 'astuff_sensor_msgs', 'pacmod2', 'pacmod3', 'automotive_autonomy_msgs']","['Shell', 'JavaScript', 'MATLAB', 'Cuda', 'M4', 'Makefile', 'Python', 'C++', 'QMake', 'Pascal', 'C', 'CMake', 'HTML', 'Dockerfile', 'CSS', 'Java']",[],"['network', 'interface', 'kvaser', 'interface', 'pacmod', 'game', 'control', 'automotive', 'autonomy', 'msgs', 'astuff', 'sensor', 'msgs', 'ssc', 'joystick', 'kvaser', 'deb', 'pacmod2', 'pacmod3', 'astuff_sensor_msgs', 'release', 'network_interface', 'release', 'pacmod', 'release', 'pacmod_game_control', 'release', 'ibeo', 'core', 'ibeo', 'lux', 'ibeo', 'scala', 'ibeo_core', 'release', 'ibeo_lux', 'release', 'automotive_autonomy_msgs', 'release', 'pacmod3', 'release', 'docker', 'builds', 'flir', 'boson', 'usb', 'flir_boson_usb', 'release', 'pacmod1', '2', 'dbc', 'pacmod', 'dbc', 'novatel', 'gps', 'driver', 'ml', 'classifiers', 'ml_classifiers', 'release', 'autoware', 'kvaser', 'linuxcan']",52.0,6.807692307692308,354.0,0.0,0.0,1405.4807692307693,False,1.3461538461538465,1.3461538461538465,70.0,"{'Shell', 'Dockerfile', 'CMake', 'C++', '%', 'C', 'Python'}",7.0,The world leader in autonomy systems and solutions.,51,1,511.0,0.0,0.001953125,0.0,6.375,8.75,2,niche_tech
autowarefoundation,"['autoware', 'autoware.universe', 'autoware_ai_perception', 'autoware_core_universe_prototype', 'autoware_ai_planning']","['Shell', 'Cuda', 'Python', 'Makefile', 'HCL', 'C++', 'QMake', 'C', 'CMake', 'C#', 'Jinja', 'ShaderLab', 'PureBasic', 'Jupyter Notebook', 'Dockerfile', 'CSS']","['ansys-vrxperience-ros2', 'ansys-vrxperience-ros2-release', 'ros2_socketcan']","['autoware', 'autocore', 'sim', 'autoware', 'ai', 'documentation', 'autoware', 'ai', 'messages', 'autoware', 'ai', 'common', 'autoware', 'ai', 'drivers', 'autoware', 'ai', 'perception', 'autoware', 'ai', 'visualization', 'autoware', 'ai', 'utilities', 'autoware', 'ai', 'simulation', 'autoware', 'ai', 'planning', 'autoware', 'ai', 'docker', 'qpoases', 'vendor', 'awf', 'velodyne', 'modelzoo', 'qpoases_vendor', 'release', 'autoware_ai_messages', 'release', 'ansys', 'vrxperience', 'ros2', 'tvm', 'vendor', 'tvm_vendor', 'release', 'ansys', 'vrxperience', 'ros2', 'release', 'acado', 'vendor', 'ros2', 'socketcan', 'ros2_socketcan', 'release', 'autoware.universe', 'autoware.core', 'autoware', 'core', 'universe', 'prototype', 'autoware', 'documentation', 'autoware', 'github', 'actions', 'autoware', 'launch']",125.0,199.576,24947.0,50.0,14.632,596.616,True,0.952,0.952,119.0,"{'Shell', 'JavaScript', 'CMake', 'Dockerfile', 'Go', '%', 'C++', 'C#', 'TypeScript', 'Cuda', 'Python'}",11.0,Open-source software for self-driving vehicles,46,1,70.0,2.4386666666666668,0.0140845070422535,0.0343474178403755,3.8333333333333335,9.916666666666666,3,high_potential
avular-robotics,"['avular_origin_simulation', 'avular_origin_description', 'example_origin_ros', 'fork-action-automatic-releases', 'fork-fetch-gh-release-asset']","['Shell', 'Python', 'Makefile', 'C++', 'TypeScript', 'C', 'CMake', 'Dockerfile']","['sllidar_ros2', 'example_origin_ros', 'example_vertex_ros']","['fork', 'action', 'automatic', 'releases', 'fork', 'fetch', 'gh', 'release', 'asset', 'sllidar', 'ros2', 'septentrio', 'gnss', 'driver', 'cerebra', 'rviz', 'plugins', 'example', 'origin', 'ros', 'avular', 'origin', 'simulation', 'avular', 'origin', 'description', 'user', 'container', 'example', 'vertex', 'ros', 'gremsy', 'payload', 'sdk']",11.0,1.5454545454545454,17.0,7.0,3.090909090909091,378.45454545454544,False,0.0,0.0,0.0,"{'%', 'C++', 'TypeScript', 'C', 'Python'}",5.0,Building imagination,20,1,126.0,0.5151515151515151,0.0078740157480314,0.0040563111429253,3.333333333333333,0.0,2,niche_tech
akrobotics,"['usb_cam', 'teleop_tools', 'phidgets_drivers', 'rosbag_metadata', 'LMS1xx']","['JavaScript', 'Makefile', 'C++', 'Lua', 'CMake', 'Java', 'Groovy', 'EmberScript', 'GLSL', 'Shell', 'MATLAB', 'Python', 'Objective-C', 'PHP', 'Protocol Buffer', 'Go', 'TypeScript', 'C', 'C#', 'Batchfile']",['cartographer_ros'],"['usb', 'cam', 'teleop', 'tools', 'phidgets', 'drivers', 'rosbag', 'metadata', 'LM', 'S1xx', 'cartographer', 'ros', 'cartographer', 'common', 'msgs', 'navigation', 'sick', 'tim', 'image', 'pipeline', 'rocon', 'devices', 'flatbuffers', 'catkin', 'grpc', 'examples', 'rosjava', 'mvn', 'repo', 'rosjava', 'bootstrap', 'rosjava', 'build', 'tools', 'genjava', 'depth', 'nav', 'tools', 'yujin', 'ocs', 'yocs', 'msgs']",21.0,0.0,0.0,0.0,0.0,2810.5238095238096,False,0.0,0.0,0.0,"{'Shell', 'CMake', 'Java', 'C++', 'Python'}",5.0,Taking on the dangerous and the dull.,37,1,2128.0,0.0,0.0004697040864255,0.0,6.166666666666667,0.0,0,archived
BarrettTechnology,"['libbarrett', 'libbarrett_ros', 'burt-csharp-examples', 'barrett-burt-haptics-demo']","['Shell', 'Python', 'C++', 'C', 'CMake', 'C#']",['libbarrett_ros'],"['libbarrett', 'ros', 'libbarrett', 'barrett', 'burt', 'haptics', 'demo', 'burt', 'csharp', 'examples']",4.0,9.0,36.0,0.0,0.0,3055.5,False,0.0,0.0,0.0,"{'C++', 'C#'}",2.0,,0,0,2490.0,0.0,0.0004014452027298,0.0,0.0,0.0,0,archived
BastianSolutionsRandD,"['pcl', 'motoman_experimental', 'ps4-ros', 'serial', 'CANopenNode']","['PowerShell', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Objective-C++', 'GLSL', 'LiveScript', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Dockerfile', 'Swift', 'Starlark', 'C', 'C#', 'Batchfile', 'Inno Setup']","['ps4-ros', 'ros_driver', 'zivid-ros', 'ros_controllers', 'ros_control_boilerplate']","['pcl', 'motoman', 'experimental', 'ps4', 'ros', 'serial', 'CA', 'Nopen', 'Node', 'sick', 'scan', 'kacanopen', 'easy', 'handeye', 'canopen', 'stack', 'nanopb', 'fanuc', 'experimental', 'moveit', 'ci', 'solidworks', 'urdf', 'exporter', 'ros', 'driver', 'motoman', 'zivid', 'ros', 'ueye', 'cam', 'abb', 'experimental', 'abb', 'ros', 'controllers', 'mutable', 'robot', 'state', 'publisher', 'persistent', 'topics', 'fanuc', 'industrial', 'core', 'cartographer', 'fake', 'joint', 'ros', 'control', 'boilerplate', 'moveit', 'sim', 'controller', 'easy', 'manipulation', 'deployment', 'easy', 'perception', 'deployment']",30.0,0.0,0.0,0.0,0.0,1698.2666666666669,False,0.0,0.0,0.0,"{'Shell', 'CMake', 'C++', 'C#', 'C', 'Python'}",6.0,Github private repositories for Bastian Solutions R&D,53,1,455.0,0.0,0.0021929824561403,0.0,7.571428571428571,0.0,2,niche_tech
BeagleSystems,"['GstreamerPipelineFactory', 'ardupilot', 'InertialNav', 'MissionPlanner', 'flight_review']","['PowerShell', 'JavaScript', 'Makefile', 'Qt Script', 'C++', 'Lua', 'CMake', 'HTML', 'Ruby', 'CSS', 'SCSS', 'Java', 'QMake', 'Jupyter Notebook', 'Perl', 'EmberScript', 'Svelte', 'XSLT', 'PureBasic', 'Batchfile', 'Smalltalk', 'Shell', 'MATLAB', 'Nearley', 'OpenEdge ABL', 'Python', 'Ada', 'Roff', 'Ragel', 'Assembly', 'PHP', 'Dockerfile', 'Go', 'Swift', 'TypeScript', 'C', 'C#', 'Emacs Lisp']","['installROS', 'installROSFoxyOnUbuntu1804', 'micro_ros_setup', 'micro-ROS-Agent', 'px4_ros_com', 'ros_comm']","['ardupilot', 'Inertial', 'Nav', 'Mission', 'Planner', 'flight', 'review', 'install', 'ROS', 'install', 'ROS', 'Foxy', 'On', 'Ubuntu1804', 'Gstreamer', 'Pipeline', 'Factory', 'micro', 'ros', 'setup', 'telegraf', 'micro', 'ROS', 'Agent', 'install', 'Swapfile', 'build', 'Open', 'CV', 'px4', 'ros', 'com', 'px4', 'msgs', 'nlink', 'parser', 'ros1', 'bridge', 'mavros', 'backup', 'topic', 'tools', 'webviz', 'Plot', 'Juggler', 'MAVSDK', 'Proto', 'ros', 'comm', 'camera', 'information', 'mermaid', 'live', 'editor', 'mavlink', 'gbp', 'release', 'kerberos', 'docker', 'grpc', 'tools', 'Publish', 'Docker', 'Github', 'Action', 'cppfront', 'checkout']",30.0,0.0666666666666666,2.0,1.0,0.0666666666666666,1219.0666666666666,True,0.0,0.0,0.0,"{'Shell', 'JavaScript', 'CMake', 'Go', 'PHP', 'C++', '%', 'C#', 'TypeScript', 'Python'}",10.0,,0,0,82.0,0.0111111111111111,0.0120481927710843,0.0001338688085676,0.0,0.0,0,archived
bearrobotics,"['bear-career-framework', 'simple-keyboard', 'docker-registry.helm']","['JavaScript', 'Mustache', 'Python', 'TypeScript', 'CSS']",[],"['bear', 'career', 'framework', 'simple', 'keyboard', 'docker', 'registry.helm']",3.0,0.0,0.0,1.0,25.0,494.6666666666667,False,0.0,0.0,0.0,"{'Mustache', 'JavaScript', 'Python'}",3.0,,0,0,194.0,4.166666666666667,0.0051282051282051,0.0213675213675213,0.0,0.0,1,stable_growth
BeeX-AS,['uuv_simulator_beex'],"['Shell', 'Python', 'C++', 'CMake', 'GLSL']",[],"['uuv', 'simulator', 'beex']",1.0,0.0,0.0,0.0,0.0,515.0,False,0.0,0.0,0.0,{'C++'},1.0,,0,0,515.0,0.0,0.001937984496124,0.0,0.0,0.0,0,archived
beta-robots,"['robotiq', 'pipol_tracker', 'gocator_3100', 'ur_modern_driver', 'ensenso_nx']","['Shell', 'Batchfile', 'JavaScript', 'Scilab', 'Python', 'Arduino', 'C++', 'QMake', 'C', 'CMake', 'HTML', 'CSS']","['btr-ros-pkg', 'ros_img_processor', 'arduino-ros-examples']","['btr', 'libs', 'btr', 'ino', 'btr', 'ros', 'pkg', 'pipol', 'tracker', 'faramotics', 'alkimia', 'door', 'btr', 'point', 'tracker', 'webcam', 'capture', 'gocator', '3100', 'universal', 'robot', 'ros', 'img', 'processor', 'ur', 'modern', 'driver', 'decision', 'making', 'website', 'alkimia', 'arduino', 'alkimia', 'plugins', 'arduino', 'cmake', 'accelerometer', 'adxl335', 'ensenso', 'nx', 'motor', 'controller', 'robotiq', 'website2', 'webcam', 'point', 'features', 'webcam', 'circles', 'futaba', 'S3003', 'arduino', 'ros', 'examples', 'moveit', 'advanced', 'calibration', 'tactilesensors4', 'CoRoSensorUI', '1']",72.0,1.0972222222222223,79.0,0.0,0.0,2410.8611111111118,False,0.0,0.0,0.0,"{'CSS', 'JavaScript', 'Arduino', 'CMake', 'HTML', 'C++', '%', 'Scilab', 'C', 'Python'}",10.0,Filling the gap between robotics research and market prototypes,63,1,298.0,0.0,0.0033444816053511,0.0,5.727272727272728,0.0,2,niche_tech
BirdseyeRobotics,"['PUBLIC-ros2-adapter-PUBLIC', 'birdseyerobotics_ament_copyright', 'usb_cam']","['Shell', 'Python', 'C++', 'CMake', 'Dockerfile']",['PUBLIC-ros2-adapter-PUBLIC'],"['PUBLIC', 'ros2', 'adapter', 'PUBLIC', 'birdseyerobotics', 'ament', 'copyright', 'usb', 'cam']",3.0,0.0,0.0,1.0,1.3333333333333333,276.3333333333333,True,0.0,0.0,0.0,"{'C++', 'Python'}",2.0,,0,0,86.0,0.2222222222222222,0.0114942528735632,0.0025542784163473,0.0,0.0,0,archived
blackcoffeerobotics,"['bcr_bot', 'vector_pursuit_controller', 'emojicloud_plugin', 'gazebo-ros-actor-plugin', 'slim_bridge']","['Shell', 'Python', 'C++', 'CMake', 'GLSL', 'Dockerfile']","['EZGripper_ros2', 'gazebo-ros-actor-plugin']","['bcr', 'teleop', 'heightmap', 'generation', 'libezgripper', 'EZ', 'Gripper', 'EZGripper', 'ros2', 'emojicloud', 'plugin', 'slim', 'bridge', 'gazebo', 'ros', 'actor', 'plugin', 'bcr', 'bot', 'ur5e', 'robotiq', '85', 'mtc', 'bcr_bot', 'release', 'bcr_bot_ros2', 'release', 'vector', 'pursuit', 'controller']",13.0,32.38461538461539,421.0,2.0,0.4615384615384615,841.5384615384615,False,3.1538461538461537,3.1538461538461537,41.0,"{'C++', 'Python', '%', 'CMake'}",4.0,Autonomy for robots,19,1,181.0,0.0769230769230769,0.0054945054945054,0.0004226542688081,3.8,8.2,2,niche_tech
